研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
建筑装饰行业周报：多市场分化运行，聚焦央国企与新质生产力主线,大同证券,2025-12-25 00:00:00.000,基础建设,16,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MKF7cC+MZ9vDOQWsqD7ZggrR8wf0VufrKXPoiM+ltb0=,https://pdf.dfcfw.com/pdf/H3_AP202512251807934799_1.pdf
建筑装饰行业周报：重视“春季躁动”，寻“重大工程”轨迹布局,华源证券,2025-12-25 00:00:00.000,基础建设,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MKF7cC+MZ9vDOQWsqD7ZgiSz2537kkYvokprVt4r2FI=,https://pdf.dfcfw.com/pdf/H3_AP202512251807878827_1.pdf
建筑装饰行业周报：改善信号初显，着力稳定房地产市场,大同证券,2025-12-21 00:00:00.000,基础建设,16,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SEAYpqX0aQR/cH+ISuzDB+VxRC3ePst87f6r1XQ77Yw=,https://pdf.dfcfw.com/pdf/H3_AP202512211805045404_1.pdf
建筑装饰行业周报：重视“春季躁动”行情,华源证券,2025-12-17 00:00:00.000,基础建设,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iLVy7RSrcXBRvKnrOtYOTR2cp2lH494X1zhMgTMXK+o=,https://pdf.dfcfw.com/pdf/H3_AP202512171802197224_1.pdf
建筑装饰行业投资策略：建筑板块景气度分化，传统与新型基建协同发力,开源证券,2025-12-10 00:00:00.000,基础建设,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2boG17C9fWeDQqcvA4OSXzmiU5lBatSDRdPQS1ziX/8=,https://pdf.dfcfw.com/pdf/H3_AP202512101797533639_1.pdf
建筑装饰行业周报：俄乌和平进程加速，基建板块迎发展良机,华源证券,2025-12-01 00:00:00.000,基础建设,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6DjqrvywRuq5VjNc+rn3YVr1finrxUmckuJDYE8g/tc=,https://pdf.dfcfw.com/pdf/H3_AP202512011791918141_1.pdf
建筑装饰行业周报：“高切低”，积极关注低位基建和地产链,华源证券,2025-11-25 00:00:00.000,基础建设,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x61AL1izFpQenOK08jG1OxRs0ce+04S62CqhQG/bOdk=,https://pdf.dfcfw.com/pdf/H3_AP202511251787993723_1.pdf
25年建筑三季报综述：行业阶段承压，关注四季度资金与开工节奏,华源证券,2025-11-19 00:00:00.000,基础建设,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pAcXU3mZEPR/be7pEpGqmMzU0zlabwnnvk9IGGvjDvA=,https://pdf.dfcfw.com/pdf/H3_AP202511191784497669_1.pdf
破局增长：建筑行业在绿色智能浪潮中的新路径,深圳汉鼎智库咨询服务,2025-11-18 00:00:00.000,基础建设,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=bqgVzjdXCHYJiyJpYBnAuAyoSHkVK96/OoPEev9y+tU=,https://pdf.dfcfw.com/pdf/H3_AP202511181783550788_1.pdf
建筑装饰行业周报：前10月广义基建增速微正，继续推荐“红利”组合,华源证券,2025-11-18 00:00:00.000,基础建设,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=bqgVzjdXCHYJiyJpYBnAuN+T2nnSyCZO/vuaneaxYbQ=,https://pdf.dfcfw.com/pdf/H3_AP202511181783710672_1.pdf
